objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2014 XM7)2038-02-03T02:53:00.000Z,2038-02-03T02:53:00.000Z,52.94,10,115,3.80E-08,-6.7,1,(2014 XM7)
(2014 XM7)2015-01-11T16:44:00.000Z,2015-01-11T16:44:00.000Z,33.02,10.3,115,3.80E-08,-6.7,1,(2014 XM7)
(2014 XM7)1992-01-17T19:50:00.000Z,1992-01-17T19:50:00.000Z,39.07,10.1,115,3.80E-08,-6.7,1,(2014 XM7)
(2014 XM7)1968-12-17T15:55:00.000Z,1968-12-17T15:55:00.000Z,26.64,13.1,115,3.80E-08,-6.7,1,(2014 XM7)
(2015 DA54)2162-08-02T19:06:00.000Z,2162-08-02T19:06:00.000Z,27.44,21.4,295,2.60E-08,-5.5,1,(2015 DA54)
(2015 DA54)2141-08-08T13:21:00.000Z,2141-08-08T13:21:00.000Z,59.31,18.9,295,2.60E-08,-5.5,1,(2015 DA54)
(2015 DA54)2053-01-12T21:00:00.000Z,2053-01-12T21:00:00.000Z,54.19,19,295,2.60E-08,-5.5,1,(2015 DA54)
(2015 DA54)2048-07-24T11:25:00.000Z,2048-07-24T11:25:00.000Z,29.97,25.1,295,2.60E-08,-5.5,1,(2015 DA54)
(2015 DA54)2015-01-22T09:21:00.000Z,2015-01-22T09:21:00.000Z,27.07,23.4,295,2.60E-08,-5.5,1,(2015 DA54)
(2015 DA54)2010-08-01T07:00:00.000Z,2010-08-01T07:00:00.000Z,28.84,21.7,295,2.60E-08,-5.5,1,(2015 DA54)
(2015 DA54)1917-07-21T11:30:00.000Z,1917-07-21T11:30:00.000Z,55.38,26.2,295,2.60E-08,-5.5,1,(2015 DA54)
(2015 FN36)2015-03-16T15:13:00.000Z,2015-03-16T15:13:00.000Z,13.24,22.8,68,2.30E-09,-8.1,1,(2015 FN36)
(2015 FN36)2009-09-13T23:26:00.000Z,2009-09-13T23:26:00.000Z,46.8,18.6,68,2.30E-09,-8.1,1,(2015 FN36)
(2015 MN11)2015-06-24T21:15:00.000Z,2015-06-24T21:15:00.000Z,12.53,21.9,51.5,5.10E-07,-5.9,1,(2015 MN11)
(2015 RN35)2031-09-29T22:21:00.000Z,2031-09-29T22:21:00.000Z,54.83,10.3,102,4.00E-07,-6.2,1,(2015 RN35)
(2015 RN35)2022-12-15T05:47:00.000Z,2022-12-15T05:47:00.000Z,1.74,5.9,102,4.00E-07,-6.2,1,(2015 RN35)
(2015 RN35)2015-09-26T23:01:00.000Z,2015-09-26T23:01:00.000Z,60.79,10.7,102,4.00E-07,-6.2,1,(2015 RN35)
(2015 RN35)1992-12-30T09:00:00.000Z,1992-12-30T09:00:00.000Z,36.58,8.8,102,4.00E-07,-6.2,1,(2015 RN35)
(2015 RN35)1985-10-09T13:43:00.000Z,1985-10-09T13:43:00.000Z,14.28,6.9,102,4.00E-07,-6.2,1,(2015 RN35)
(2015 RN35)1962-11-05T14:49:00.000Z,1962-11-05T14:49:00.000Z,9.46,5.2,102,4.00E-07,-6.2,1,(2015 RN35)
(2015 RN35)1940-01-05T11:17:00.000Z,1940-01-05T11:17:00.000Z,62.85,10.9,102,4.00E-07,-6.2,1,(2015 RN35)
(2015 VD105)2015-11-16T22:50:00.000Z,2015-11-16T22:50:00.000Z,7.22,12.7,51.5,1.40E-09,-8.9,1,(2015 VD105)
(2015 XA378)2053-06-01T02:41:00.000Z,2053-06-01T02:41:00.000Z,0.55,18,28.5,0.000049,-4.8,1,(2015 XA378)
(2015 XA378)2015-12-19T18:16:00.000Z,2015-12-19T18:16:00.000Z,10,17.2,28.5,0.000049,-4.8,1,(2015 XA378)
(2015 XA378)1996-06-06T20:06:00.000Z,1996-06-06T20:06:00.000Z,42.53,21.1,28.5,0.000049,-4.8,1,(2015 XA378)
(2015 XA378)1968-12-16T09:26:00.000Z,1968-12-16T09:26:00.000Z,2.77,18.2,28.5,0.000049,-4.8,1,(2015 XA378)
(2015 XQ129)2015-11-16T15:26:00.000Z,2015-11-16T15:26:00.000Z,9.42,17.7,54,0.43,-9.1,1,(2015 XQ129)
(2015 YC2)2016-01-15T06:21:00.000Z,2016-01-15T06:21:00.000Z,4.93,15.4,94,0.29,-8.4,1,(2015 YC2)
(2015 YC2)1958-03-19T20:20:00.000Z,1958-03-19T20:20:00.000Z,58.25,11.9,94,0.29,-8.4,1,(2015 YC2)
(2016 AB166)2089-01-10T14:20:00.000Z,2089-01-10T14:20:00.000Z,7.36,21.1,56.5,3.10E-07,-6.3,1,(2016 AB166)
(2016 AB166)2074-01-18T00:59:00.000Z,2074-01-18T00:59:00.000Z,54.18,25.6,56.5,3.10E-07,-6.3,1,(2016 AB166)
(2016 AB166)2031-01-04T18:38:00.000Z,2031-01-04T18:38:00.000Z,54.28,17.8,56.5,3.10E-07,-6.3,1,(2016 AB166)
(2016 AB166)2019-07-04T04:06:00.000Z,2019-07-04T04:06:00.000Z,51.92,18.9,56.5,3.10E-07,-6.3,1,(2016 AB166)
(2016 AB166)2016-01-11T23:30:00.000Z,2016-01-11T23:30:00.000Z,3.21,21.7,56.5,3.10E-07,-6.3,1,(2016 AB166)
(2016 AB166)1991-06-25T09:25:00.000Z,1991-06-25T09:25:00.000Z,39.09,22.6,56.5,3.10E-07,-6.3,1,(2016 AB166)
(2016 AB166)1988-01-07T07:30:00.000Z,1988-01-07T07:30:00.000Z,35.91,19.1,56.5,3.10E-07,-6.3,1,(2016 AB166)
(2016 AU193)2015-12-31T07:59:00.000Z,2015-12-31T07:59:00.000Z,8.24,21.9,37.5,9.40E-08,-7.2,1,(2016 AU193)
(2016 BQ15)2046-08-01T15:42:00.000Z,2046-08-01T15:42:00.000Z,2.4,20.4,41,4.10E-08,-7.5,1,(2016 BQ15)
(2016 BQ15)2043-07-25T07:37:00.000Z,2043-07-25T07:37:00.000Z,39.93,17.2,41,4.10E-08,-7.5,1,(2016 BQ15)
(2016 BQ15)2016-02-08T18:50:00.000Z,2016-02-08T18:50:00.000Z,8.52,20.8,41,4.10E-08,-7.5,1,(2016 BQ15)
(2016 CY135)2068-03-12T03:25:00.000Z,2068-03-12T03:25:00.000Z,3.88,6.5,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)2059-04-28T20:43:00.000Z,2059-04-28T20:43:00.000Z,17.36,5.9,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)2050-05-25T16:27:00.000Z,2050-05-25T16:27:00.000Z,12.32,7.6,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)2025-02-15T07:39:00.000Z,2025-02-15T07:39:00.000Z,77.39,12.9,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)2016-03-23T19:51:00.000Z,2016-03-23T19:51:00.000Z,13.95,5.9,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)2007-06-08T17:00:00.000Z,2007-06-08T17:00:00.000Z,60.35,11.5,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)1982-04-20T21:20:00.000Z,1982-04-20T21:20:00.000Z,18.98,5.8,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)1957-02-17T14:12:00.000Z,1957-02-17T14:12:00.000Z,61.24,11.7,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)1948-04-28T20:01:00.000Z,1948-04-28T20:01:00.000Z,16.8,5.9,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)1939-06-11T05:26:00.000Z,1939-06-11T05:26:00.000Z,76.52,12.8,54,0.0000014,-6.2,1,(2016 CY135)
(2016 CY135)1914-03-10T03:33:00.000Z,1914-03-10T03:33:00.000Z,2.28,6.7,54,0.0000014,-6.2,1,(2016 CY135)
(2016 EG86)2016-02-20T14:38:00.000Z,2016-02-20T14:38:00.000Z,14.46,15.6,54,4.90E-09,-8.3,1,(2016 EG86)
(2016 FV7)2016-04-02T06:25:00.000Z,2016-04-02T06:25:00.000Z,21.64,30.9,102,0.91,-7.8,1,(2016 FV7)
(2016 FV7)1906-04-03T23:37:00.000Z,1906-04-03T23:37:00.000Z,42.89,29.5,102,0.91,-7.8,1,(2016 FV7)
(2016 FY13)2091-03-23T13:50:00.000Z,2091-03-23T13:50:00.000Z,56.34,9.7,71.5,0.12,-9.5,1,(2016 FY13)
(2016 FY13)2062-03-21T22:27:00.000Z,2062-03-21T22:27:00.000Z,54.71,17.4,71.5,0.12,-9.5,1,(2016 FY13)
(2016 FY13)2016-03-17T15:27:00.000Z,2016-03-17T15:27:00.000Z,7.1,13.6,71.5,0.12,-9.5,1,(2016 FY13)
(2016 FY13)1938-06-24T05:08:00.000Z,1938-06-24T05:08:00.000Z,60.26,17.8,71.5,0.12,-9.5,1,(2016 FY13)
(2016 GU2)2016-03-28T07:12:00.000Z,2016-03-28T07:12:00.000Z,11.09,38.6,68,1.20E-08,-7.1,1,(2016 GU2)
(2016 HF3)2016-05-18T15:14:00.000Z,2016-05-18T15:14:00.000Z,8.49,7.6,51.5,0.0000036,-5.5,1,(2016 HF3)
(2016 HF3)2013-06-28T03:49:00.000Z,2013-06-28T03:49:00.000Z,56.3,10.7,51.5,0.0000036,-5.5,1,(2016 HF3)
(2016 JB29)2168-06-20T04:56:00.000Z,2168-06-20T04:56:00.000Z,7.68,8.3,49.5,1.70E-07,-6.9,1,(2016 JB29)
(2016 JB29)2132-06-18T11:40:00.000Z,2132-06-18T11:40:00.000Z,6.12,8.3,49.5,1.70E-07,-6.9,1,(2016 JB29)
(2016 JB29)2052-06-06T20:22:00.000Z,2052-06-06T20:22:00.000Z,8.61,9.1,49.5,1.70E-07,-6.9,1,(2016 JB29)
(2016 JB29)2016-06-04T21:15:00.000Z,2016-06-04T21:15:00.000Z,12.06,9.2,49.5,1.70E-07,-6.9,1,(2016 JB29)
(2016 JB29)1991-06-05T16:17:00.000Z,1991-06-05T16:17:00.000Z,12.56,9.2,49.5,1.70E-07,-6.9,1,(2016 JB29)
(2016 JB29)1977-08-12T00:03:00.000Z,1977-08-12T00:03:00.000Z,60.02,11.8,49.5,1.70E-07,-6.9,1,(2016 JB29)
(2016 JB29)1938-07-26T18:45:00.000Z,1938-07-26T18:45:00.000Z,31.84,9,49.5,1.70E-07,-6.9,1,(2016 JB29)
(2016 SK2)2124-04-13T11:19:00.000Z,2124-04-13T11:19:00.000Z,74.36,15.7,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)2108-09-22T05:07:00.000Z,2108-09-22T05:07:00.000Z,19.97,14.9,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)2089-09-16T01:54:00.000Z,2089-09-16T01:54:00.000Z,11.6,13,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)2078-04-16T00:19:00.000Z,2078-04-16T00:19:00.000Z,63.49,12.9,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)2032-04-12T08:10:00.000Z,2032-04-12T08:10:00.000Z,70.55,15.3,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)2016-09-18T12:31:00.000Z,2016-09-18T12:31:00.000Z,5.47,14,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)1997-09-28T11:53:00.000Z,1997-09-28T11:53:00.000Z,74.06,18.4,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)1994-04-11T16:30:00.000Z,1994-04-11T16:30:00.000Z,72.29,15.7,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)1975-04-16T03:51:00.000Z,1975-04-16T03:51:00.000Z,64.52,12,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)1948-09-14T15:44:00.000Z,1948-09-14T15:44:00.000Z,15.64,12.8,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 SK2)1937-04-16T10:44:00.000Z,1937-04-16T10:44:00.000Z,73.86,10.8,37.5,0.0000022,-5.9,1,(2016 SK2)
(2016 UB26)2016-10-27T19:59:00.000Z,2016-10-27T19:59:00.000Z,11.61,17.1,43,1.20E-08,-7.7,1,(2016 UB26)
(2016 WG)2016-11-25T19:08:00.000Z,2016-11-25T19:08:00.000Z,4.2,23.3,94,0.0000046,-5.3,1,(2016 WG)
(2017 FB1)2017-03-03T12:07:00.000Z,2017-03-03T12:07:00.000Z,12.03,22.9,88,4.10E-07,-5.8,1,(2017 FB1)
(2017 FB1)2007-08-24T09:54:00.000Z,2007-08-24T09:54:00.000Z,39.98,25,88,4.10E-07,-5.8,1,(2017 FB1)
(2017 FB1)1976-09-11T22:04:00.000Z,1976-09-11T22:04:00.000Z,74.66,16.6,88,4.10E-07,-5.8,1,(2017 FB1)
(2017 FB1)1949-02-26T00:41:00.000Z,1949-02-26T00:41:00.000Z,28.21,20.2,88,4.10E-07,-5.8,1,(2017 FB1)
(2017 FB1)1918-03-10T13:42:00.000Z,1918-03-10T13:42:00.000Z,71.26,27.4,88,4.10E-07,-5.8,1,(2017 FB1)
(2017 FB1)1908-08-25T13:12:00.000Z,1908-08-25T13:12:00.000Z,23.96,23.6,88,4.10E-07,-5.8,1,(2017 FB1)
(2017 FR102)2098-11-09T11:44:00.000Z,2098-11-09T11:44:00.000Z,56.66,12.6,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 FR102)2084-03-16T11:39:00.000Z,2084-03-16T11:39:00.000Z,36.93,13.2,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 FR102)2044-11-07T21:00:00.000Z,2044-11-07T21:00:00.000Z,57.97,12.8,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 FR102)2030-03-12T22:02:00.000Z,2030-03-12T22:02:00.000Z,19.02,11.9,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 FR102)2017-03-02T12:45:00.000Z,2017-03-02T12:45:00.000Z,15.84,9.4,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 FR102)2003-12-31T00:01:00.000Z,2003-12-31T00:01:00.000Z,62.15,8.3,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 FR102)1990-11-09T03:50:00.000Z,1990-11-09T03:50:00.000Z,53.35,12.2,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 FR102)1976-03-12T20:26:00.000Z,1976-03-12T20:26:00.000Z,22.9,12.2,50,6.60E-08,-7.4,1,(2017 FR102)
(2017 HY3)2017-04-26T05:33:00.000Z,2017-04-26T05:33:00.000Z,2.55,17.1,35.5,2.10E-09,-7.9,1,(2017 HY3)
(2017 KB3)2045-05-16T07:52:00.000Z,2045-05-16T07:52:00.000Z,62.04,13.6,44,0.0000029,-6.3,1,(2017 KB3)
(2017 KB3)2043-11-15T13:38:00.000Z,2043-11-15T13:38:00.000Z,52.59,13.8,44,0.0000029,-6.3,1,(2017 KB3)
(2017 KB3)2026-05-18T21:25:00.000Z,2026-05-18T21:25:00.000Z,74.09,9.6,44,0.0000029,-6.3,1,(2017 KB3)
(2017 KB3)2017-05-14T13:29:00.000Z,2017-05-14T13:29:00.000Z,29.52,11.7,44,0.0000029,-6.3,1,(2017 KB3)
(2017 KB3)2006-11-22T07:24:00.000Z,2006-11-22T07:24:00.000Z,9.14,11.1,44,0.0000029,-6.3,1,(2017 KB3)
(2017 NT5)2125-01-20T15:49:00.000Z,2125-01-20T15:49:00.000Z,60.83,24.9,115,5.80E-07,-5.7,1,(2017 NT5)
(2017 NT5)2114-08-01T22:52:00.000Z,2114-08-01T22:52:00.000Z,77.29,14.5,115,5.80E-07,-5.7,1,(2017 NT5)
(2017 NT5)2017-07-14T14:17:00.000Z,2017-07-14T14:17:00.000Z,1.11,20.3,115,5.80E-07,-5.7,1,(2017 NT5)
(2017 NT5)1964-01-13T13:41:00.000Z,1964-01-13T13:41:00.000Z,21.46,21.8,115,5.80E-07,-5.7,1,(2017 NT5)
(2017 OM1)2055-07-26T00:56:00.000Z,2055-07-26T00:56:00.000Z,2.34,15.9,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OM1)2054-07-28T06:46:00.000Z,2054-07-28T06:46:00.000Z,55.97,12.6,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OM1)2018-07-20T06:20:00.000Z,2018-07-20T06:20:00.000Z,61.28,19.9,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OM1)2017-07-25T09:41:00.000Z,2017-07-25T09:41:00.000Z,2.31,15.9,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OM1)2016-07-27T17:28:00.000Z,2016-07-27T17:28:00.000Z,45.66,13.1,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OM1)1972-07-19T20:12:00.000Z,1972-07-19T20:12:00.000Z,58.1,19.7,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OM1)1971-07-25T04:22:00.000Z,1971-07-25T04:22:00.000Z,8.69,16.3,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OM1)1970-07-27T20:29:00.000Z,1970-07-27T20:29:00.000Z,37.52,13.5,93.5,0.0000021,-5.2,1,(2017 OM1)
(2017 OO1)2185-07-22T04:10:00.000Z,2185-07-22T04:10:00.000Z,1.44,10.1,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2174-07-22T09:00:00.000Z,2174-07-22T09:00:00.000Z,13.51,10.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2163-07-22T21:17:00.000Z,2163-07-22T21:17:00.000Z,58.54,11.4,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2147-07-22T21:06:00.000Z,2147-07-22T21:06:00.000Z,30.9,10.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2136-07-21T20:27:00.000Z,2136-07-21T20:27:00.000Z,11.16,10.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2120-07-22T09:47:00.000Z,2120-07-22T09:47:00.000Z,52,10.7,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2109-07-22T00:58:00.000Z,2109-07-22T00:58:00.000Z,20.2,10.3,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2093-07-21T06:12:00.000Z,2093-07-21T06:12:00.000Z,18.24,10.1,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2082-07-21T09:58:00.000Z,2082-07-21T09:58:00.000Z,52.77,11.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2066-07-21T10:28:00.000Z,2066-07-21T10:28:00.000Z,14.65,10.1,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2055-07-21T12:33:00.000Z,2055-07-21T12:33:00.000Z,33.29,10.6,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2039-07-22T03:58:00.000Z,2039-07-22T03:58:00.000Z,58.34,10.8,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2028-07-20T20:34:00.000Z,2028-07-20T20:34:00.000Z,8.62,10.1,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2017-07-21T01:32:00.000Z,2017-07-21T01:32:00.000Z,0.33,10.4,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2010-01-04T12:15:00.000Z,2010-01-04T12:15:00.000Z,68.6,12.1,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2009-07-22T10:59:00.000Z,2009-07-22T10:59:00.000Z,53.12,11.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)2002-01-23T09:01:00.000Z,2002-01-23T09:01:00.000Z,63.17,11.9,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1986-07-20T17:50:00.000Z,1986-07-20T17:50:00.000Z,31.57,10.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1978-07-21T15:58:00.000Z,1978-07-21T15:58:00.000Z,16.57,10.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1971-01-14T05:03:00.000Z,1971-01-14T05:03:00.000Z,61.2,12,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1955-07-20T21:40:00.000Z,1955-07-20T21:40:00.000Z,40.06,10.3,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1947-07-21T22:57:00.000Z,1947-07-21T22:57:00.000Z,20.69,10.3,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1940-01-18T05:56:00.000Z,1940-01-18T05:56:00.000Z,61.15,11.9,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1924-07-20T12:05:00.000Z,1924-07-20T12:05:00.000Z,12.44,10,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1916-12-29T22:30:00.000Z,1916-12-29T22:30:00.000Z,76.09,12.2,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 OO1)1916-07-21T15:46:00.000Z,1916-07-21T15:46:00.000Z,37.6,10.7,53.5,3.50E-08,-7.6,1,(2017 OO1)
(2017 PL26)2047-08-13T20:54:00.000Z,2047-08-13T20:54:00.000Z,37.53,11.4,160,4.90E-07,-5.3,1,(2017 PL26)
(2017 PL26)2040-11-15T15:08:00.000Z,2040-11-15T15:08:00.000Z,20.02,10.3,160,4.90E-07,-5.3,1,(2017 PL26)
(2017 PL26)2017-08-28T01:49:00.000Z,2017-08-28T01:49:00.000Z,14.18,8.4,160,4.90E-07,-5.3,1,(2017 PL26)
(2017 PL26)1987-11-02T11:34:00.000Z,1987-11-02T11:34:00.000Z,7.94,8.2,160,4.90E-07,-5.3,1,(2017 PL26)
(2017 TP2)2017-10-08T13:00:00.000Z,2017-10-08T13:00:00.000Z,19.4,9.7,53,1.30E-07,-6.9,1,(2017 TP2)
101955 Bennu (1999 RQ2135-09-25T10:53:00.000Z,2135-09-25T10:53:00.000Z,1.2,6.1,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2128-09-14T16:19:00.000Z,2128-09-14T16:19:00.000Z,51.6,9.5,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2109-02-19T10:59:00.000Z,2109-02-19T10:59:00.000Z,43.83,8.3,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2102-02-17T09:11:00.000Z,2102-02-17T09:11:00.000Z,31.27,4.8,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2095-03-13T17:26:00.000Z,2095-03-13T17:26:00.000Z,67.86,4.5,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2094-11-25T14:37:00.000Z,2094-11-25T14:37:00.000Z,51.6,4.6,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2087-10-01T18:21:00.000Z,2087-10-01T18:21:00.000Z,20.14,4.8,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2080-09-21T22:45:00.000Z,2080-09-21T22:45:00.000Z,6.02,6.4,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2068-02-15T02:21:00.000Z,2068-02-15T02:21:00.000Z,27.43,5.8,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2060-09-22T22:36:00.000Z,2060-09-22T22:36:00.000Z,1.95,6.2,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2054-09-29T23:00:00.000Z,2054-09-29T23:00:00.000Z,15.29,5.1,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2049-03-07T18:37:00.000Z,2049-03-07T18:37:00.000Z,71.2,4.5,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2048-11-14T20:25:00.000Z,2048-11-14T20:25:00.000Z,46.87,4.7,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2043-02-09T17:16:00.000Z,2043-02-09T17:16:00.000Z,37.6,4.3,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2037-02-11T12:28:00.000Z,2037-02-11T12:28:00.000Z,38.42,7.5,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2011-09-10T22:54:00.000Z,2011-09-10T22:54:00.000Z,68.72,10.8,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ2005-09-20T08:41:00.000Z,2005-09-20T08:41:00.000Z,12.89,6.8,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1999-09-22T16:20:00.000Z,1999-09-22T16:20:00.000Z,5.72,6.4,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1977-02-04T08:54:00.000Z,1977-02-04T08:54:00.000Z,38.11,4.2,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1970-09-27T00:35:00.000Z,1970-09-27T00:35:00.000Z,8.33,5.5,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1964-09-16T03:42:00.000Z,1964-09-16T03:42:00.000Z,32.49,8.2,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1936-02-10T08:07:00.000Z,1936-02-10T08:07:00.000Z,44.66,8.1,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1930-02-05T16:26:00.000Z,1930-02-05T16:26:00.000Z,34.73,4.7,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1924-03-01T05:33:00.000Z,1924-03-01T05:33:00.000Z,67.37,4.2,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1923-11-21T05:29:00.000Z,1923-11-21T05:29:00.000Z,47.41,4.7,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1917-10-03T12:47:00.000Z,1917-10-03T12:47:00.000Z,20.61,4.8,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
101955 Bennu (1999 RQ1911-09-22T19:18:00.000Z,1911-09-22T19:18:00.000Z,5.52,6.3,390,0.00037,-2.3,1,101955 Bennu (1999 RQ
29075 (1950 DA)2187-03-08T22:09:00.000Z,2187-03-08T22:09:00.000Z,13.71,14.3,1.65,0.00012,-1.4,1,29075 (1950 DA)
29075 (1950 DA)2136-03-11T19:44:00.000Z,2136-03-11T19:44:00.000Z,16.58,13.4,1.65,0.00012,-1.4,1,29075 (1950 DA)
29075 (1950 DA)2105-03-10T00:40:00.000Z,2105-03-10T00:40:00.000Z,14.13,13.8,1.65,0.00012,-1.4,1,29075 (1950 DA)
29075 (1950 DA)2074-03-19T21:19:00.000Z,2074-03-19T21:19:00.000Z,37.15,12.1,1.65,0.00012,-1.4,1,29075 (1950 DA)
29075 (1950 DA)2032-03-02T05:44:00.000Z,2032-03-02T05:44:00.000Z,29.48,15.6,1.65,0.00012,-1.4,1,29075 (1950 DA)
29075 (1950 DA)2001-03-05T00:23:00.000Z,2001-03-05T00:23:00.000Z,20.27,14.7,1.65,0.00012,-1.4,1,29075 (1950 DA)
29075 (1950 DA)1950-03-12T22:36:00.000Z,1950-03-12T22:36:00.000Z,23.07,13,1.65,0.00012,-1.4,1,29075 (1950 DA)
29075 (1950 DA)1919-03-01T23:48:00.000Z,1919-03-01T23:48:00.000Z,32.55,15.7,1.65,0.00012,-1.4,1,29075 (1950 DA)
443104 (2013 XK22)2129-06-20T04:52:00.000Z,2129-06-20T04:52:00.000Z,3.3,7.2,59.5,0.0000014,-5.8,1,443104 (2013 XK22)
443104 (2013 XK22)2115-06-24T08:34:00.000Z,2115-06-24T08:34:00.000Z,30.61,9,59.5,0.0000014,-5.8,1,443104 (2013 XK22)
